sale_id,product_category,price_usd,customer_age,customer_loyalty_years,region,sales_channel,season,discount_applied,sale_success
SALE-01524,White Wine,146.19,57,0,South,Online,Summer,1,0
SALE-01525,Rose Wine,37.05,31,1,East,Physical Store,Winter,1,0
SALE-01526,Red Wine,29.17,72,5,South,Online,Winter,1,1
SALE-01527,White Wine,90.62,61,7,East,Physical Store,Summer,0,0
SALE-01528,White Wine,73.06,64,9,West,Physical Store,Spring,1,1
SALE-01529,Rose Wine,122.2,51,1,South,Physical Store,Spring,1,1
SALE-01530,Rose Wine,84.18,68,9,North,Physical Store,Summer,0,0
SALE-01531,Rose Wine,85.79,33,1,West,Physical Store,Spring,0,0
SALE-01532,White Wine,66.9,48,15,South,Online,Spring,0,1
SALE-01533,Sparkling Wine,104.3,24,2,South,Physical Store,Spring,0,0
SALE-01534,Rose Wine,31.93,49,10,South,Physical Store,Winter,1,0
SALE-01535,Sparkling Wine,123.16,65,15,North,Physical Store,Winter,0,0
SALE-01536,Red Wine,103.02,38,8,North,Online,Summer,0,0
SALE-01537,Red Wine,139.51,79,12,West,Online,Winter,0,0
SALE-01538,Red Wine,34.19,54,12,North,Online,Autumn,0,1
SALE-01539,Sparkling Wine,52.87,58,14,South,Online,Autumn,1,1
SALE-01540,Sparkling Wine,108.72,65,13,North,Physical Store,Summer,0,1
SALE-01541,Red Wine,53.04,25,10,West,Online,Summer,1,1
SALE-01542,Sparkling Wine,122.92,69,3,West,Physical Store,Summer,1,0
SALE-01543,Rose Wine,85.32,35,6,South,Physical Store,Winter,0,1
SALE-01544,Rose Wine,21.27,40,3,West,Online,Spring,1,0
SALE-01545,White Wine,65.5,27,14,North,Physical Store,Spring,1,1
SALE-01546,Rose Wine,24.79,42,3,South,Online,Autumn,1,1
SALE-01547,White Wine,110.63,39,10,West,Online,Winter,0,0
SALE-01548,Sparkling Wine,108.1,75,8,East,Physical Store,Summer,1,1
SALE-01549,Sparkling Wine,95.31,21,13,West,Physical Store,Autumn,1,0
SALE-01550,White Wine,144.88,70,9,East,Online,Spring,0,0
SALE-01551,Sparkling Wine,21.07,68,12,North,Physical Store,Winter,1,1
SALE-01552,White Wine,88.08,76,13,West,Online,Spring,1,1
SALE-01553,Rose Wine,117.48,45,15,West,Physical Store,Autumn,0,0
SALE-01554,White Wine,110.88,55,1,South,Online,Summer,1,0
SALE-01555,White Wine,114.56,28,12,East,Physical Store,Summer,0,1
SALE-01556,Sparkling Wine,79.78,34,10,East,Online,Summer,1,1
SALE-01557,White Wine,45.78,27,7,East,Online,Winter,0,0
SALE-01558,Sparkling Wine,64.92,47,7,South,Physical Store,Summer,0,1
SALE-01559,Rose Wine,109.36,43,13,North,Online,Summer,0,0
SALE-01560,White Wine,32.07,79,13,South,Physical Store,Summer,1,1
SALE-01561,Rose Wine,39.44,62,7,West,Physical Store,Winter,1,1
SALE-01562,Red Wine,42.51,28,1,West,Physical Store,Autumn,0,0
SALE-01563,Sparkling Wine,45.47,38,0,South,Online,Spring,1,0
SALE-01564,Sparkling Wine,114.84,72,13,East,Online,Summer,0,1
SALE-01565,Rose Wine,104.37,43,0,East,Online,Summer,0,0
SALE-01566,White Wine,142.19,65,6,South,Online,Spring,1,1
SALE-01567,Red Wine,16.6,50,15,West,Online,Winter,0,1
SALE-01568,Red Wine,35.74,76,13,North,Physical Store,Winter,1,1
SALE-01569,Sparkling Wine,87.89,77,8,North,Online,Summer,1,1
SALE-01570,White Wine,109.76,64,14,North,Online,Autumn,1,1
SALE-01571,Rose Wine,125.52,26,11,North,Online,Spring,1,1
SALE-01572,Rose Wine,68.97,34,1,East,Physical Store,Winter,1,0
SALE-01573,White Wine,86.28,59,11,West,Online,Summer,0,0
SALE-01574,Red Wine,87.72,70,6,South,Online,Spring,0,1
SALE-01575,White Wine,142.13,79,13,East,Physical Store,Summer,1,1
SALE-01576,White Wine,128.41,80,12,North,Online,Spring,1,0
SALE-01577,White Wine,112.42,71,15,North,Physical Store,Autumn,1,1
SALE-01578,Sparkling Wine,41.7,34,11,North,Physical Store,Summer,0,1
SALE-01579,White Wine,77.21,28,5,North,Online,Autumn,0,0
SALE-01580,Red Wine,38.76,45,2,East,Online,Winter,1,1
SALE-01581,White Wine,78.57,51,12,North,Online,Winter,1,0
SALE-01582,Rose Wine,59.4,46,8,East,Online,Summer,1,1
SALE-01583,White Wine,46.91,68,3,North,Physical Store,Winter,0,0
SALE-01584,Rose Wine,119.25,39,12,West,Physical Store,Autumn,0,0
SALE-01585,Rose Wine,65.01,38,2,North,Physical Store,Summer,0,0
SALE-01586,Red Wine,22.46,64,14,North,Online,Autumn,0,0
SALE-01587,White Wine,147.57,23,8,East,Online,Summer,1,1
SALE-01588,Sparkling Wine,65.7,76,6,South,Online,Autumn,0,1
SALE-01589,Red Wine,101.9,53,15,West,Physical Store,Spring,0,1
SALE-01590,White Wine,139.73,55,8,East,Online,Summer,1,1
SALE-01591,Rose Wine,47.76,47,14,West,Physical Store,Autumn,1,1
SALE-01592,Red Wine,65.32,21,11,North,Online,Winter,0,1
SALE-01593,Rose Wine,71.6,49,8,East,Physical Store,Spring,0,0
SALE-01594,Red Wine,83.62,57,3,East,Physical Store,Winter,1,1
SALE-01595,Sparkling Wine,113.54,48,9,South,Online,Spring,0,1
SALE-01596,Rose Wine,57.97,62,14,South,Physical Store,Winter,0,0
SALE-01597,Red Wine,141.07,44,13,East,Online,Spring,0,1
SALE-01598,Red Wine,63.08,57,12,North,Online,Winter,0,1
SALE-01599,Rose Wine,83.01,51,10,North,Online,Autumn,0,1
SALE-01600,Sparkling Wine,37.62,62,9,East,Physical Store,Autumn,1,1
SALE-01601,Red Wine,139.39,35,11,North,Online,Winter,1,1
SALE-01602,Rose Wine,142.62,62,3,South,Physical Store,Winter,1,0
SALE-01603,Rose Wine,29.52,46,4,East,Physical Store,Autumn,1,1
SALE-01604,Red Wine,75.77,61,14,South,Physical Store,Winter,0,1
SALE-01605,Rose Wine,140.51,49,11,West,Physical Store,Summer,1,1
SALE-01606,Sparkling Wine,78.43,75,4,East,Online,Winter,0,1
SALE-01607,Rose Wine,48.38,45,11,East,Online,Summer,0,0
SALE-01608,Sparkling Wine,138.76,59,7,East,Physical Store,Spring,1,1
SALE-01609,Red Wine,84.87,40,9,East,Online,Summer,1,1
SALE-01610,White Wine,134.86,49,8,East,Online,Spring,0,0
SALE-01611,White Wine,106.72,72,7,East,Physical Store,Summer,1,0
SALE-01612,White Wine,21.81,58,9,West,Physical Store,Summer,1,1
SALE-01613,Sparkling Wine,83.58,42,6,West,Online,Spring,0,1
SALE-01614,Red Wine,23.34,35,12,North,Physical Store,Summer,1,1
SALE-01615,White Wine,124.45,45,8,East,Online,Winter,1,1
SALE-01616,Rose Wine,110.09,32,12,South,Online,Autumn,0,0
SALE-01617,Red Wine,105.95,64,11,North,Online,Spring,1,1
SALE-01618,Red Wine,71.64,42,12,East,Physical Store,Spring,1,1
SALE-01619,Red Wine,110.31,50,13,West,Online,Spring,0,0
SALE-01620,White Wine,95.84,26,0,South,Physical Store,Autumn,0,0
SALE-01621,Sparkling Wine,120.59,67,11,South,Online,Winter,0,0
SALE-01622,Red Wine,52.66,50,0,West,Online,Summer,0,1
SALE-01623,Red Wine,94.35,53,5,South,Online,Autumn,1,1
SALE-01624,Red Wine,139.8,36,15,North,Online,Summer,1,1
SALE-01625,White Wine,128.85,42,0,North,Online,Summer,1,0
SALE-01626,Red Wine,45.29,31,9,North,Physical Store,Winter,1,1
SALE-01627,Red Wine,98.43,30,3,South,Online,Autumn,1,1
SALE-01628,Rose Wine,141.69,29,7,South,Physical Store,Summer,0,0
SALE-01629,Red Wine,87.31,57,4,West,Physical Store,Winter,0,1
SALE-01630,White Wine,24.82,32,13,East,Physical Store,Spring,0,1
SALE-01631,Red Wine,60.35,70,10,South,Physical Store,Autumn,1,1
SALE-01632,Rose Wine,67.39,33,2,North,Online,Summer,1,0
SALE-01633,White Wine,114.41,70,6,North,Online,Spring,0,0
SALE-01634,Sparkling Wine,102.73,58,12,West,Online,Autumn,1,1
SALE-01635,Sparkling Wine,47.88,69,0,South,Physical Store,Summer,1,1
SALE-01636,Sparkling Wine,141.95,37,1,West,Online,Summer,1,1
SALE-01637,Sparkling Wine,111.49,71,12,West,Physical Store,Summer,1,1
SALE-01638,Sparkling Wine,28.17,37,9,West,Physical Store,Summer,1,1
SALE-01639,White Wine,90.71,53,14,West,Physical Store,Winter,1,0
SALE-01640,Rose Wine,117.86,32,5,South,Online,Winter,0,0
SALE-01641,White Wine,63.96,64,4,South,Physical Store,Spring,0,0
SALE-01642,White Wine,38.36,39,15,West,Physical Store,Autumn,1,1
SALE-01643,Sparkling Wine,40.88,55,12,East,Online,Summer,0,1
SALE-01644,Red Wine,100.73,40,6,North,Physical Store,Summer,0,1
SALE-01645,Red Wine,65.67,27,12,East,Online,Autumn,1,1
SALE-01646,Sparkling Wine,123.98,71,5,West,Online,Summer,0,1
SALE-01647,White Wine,34.99,38,9,West,Physical Store,Summer,0,0
SALE-01648,Sparkling Wine,47.66,75,14,West,Physical Store,Winter,0,0
SALE-01649,Sparkling Wine,74.74,54,9,North,Online,Autumn,0,1
SALE-01650,Sparkling Wine,119.97,68,2,North,Online,Spring,1,1
SALE-01651,Rose Wine,128.77,24,1,West,Online,Autumn,1,1
SALE-01652,Rose Wine,28.27,77,4,South,Online,Spring,1,1
SALE-01653,Sparkling Wine,129.53,26,5,South,Physical Store,Spring,0,1
SALE-01654,White Wine,138.97,53,13,North,Online,Autumn,0,0
SALE-01655,White Wine,81.16,52,3,North,Online,Autumn,1,1
SALE-01656,White Wine,146.91,43,8,West,Physical Store,Winter,0,1
SALE-01657,White Wine,15.55,41,1,North,Physical Store,Spring,1,1
SALE-01658,Rose Wine,108.63,37,0,East,Physical Store,Summer,1,1
SALE-01659,White Wine,71.26,66,12,West,Online,Summer,1,0
SALE-01660,Sparkling Wine,67.75,34,6,North,Physical Store,Summer,0,1
SALE-01661,Red Wine,19.3,65,2,West,Physical Store,Summer,0,1
SALE-01662,Red Wine,47.37,50,12,East,Online,Spring,1,0
SALE-01663,Red Wine,35.17,72,13,East,Physical Store,Spring,1,1
SALE-01664,Red Wine,136.44,65,2,North,Physical Store,Autumn,1,1
SALE-01665,Red Wine,125.15,44,7,South,Online,Autumn,0,0
SALE-01666,White Wine,94.97,64,0,East,Online,Spring,0,0
SALE-01667,Sparkling Wine,48.26,47,0,North,Online,Summer,0,1
SALE-01668,Sparkling Wine,124.58,47,5,North,Online,Winter,0,0
SALE-01669,White Wine,55.79,29,7,East,Online,Summer,1,0
SALE-01670,Rose Wine,81.51,69,3,South,Online,Spring,0,0
SALE-01671,Red Wine,48.66,37,15,East,Physical Store,Winter,1,1
SALE-01672,Red Wine,44.32,61,8,East,Online,Winter,0,0
SALE-01673,Rose Wine,49.5,65,15,West,Online,Autumn,1,1
SALE-01674,Rose Wine,26.82,27,3,East,Physical Store,Autumn,1,0
SALE-01675,White Wine,23.43,74,15,North,Physical Store,Winter,1,1
SALE-01676,Sparkling Wine,103.26,52,1,North,Physical Store,Autumn,1,0
SALE-01677,Rose Wine,89.0,36,5,South,Online,Spring,1,1
SALE-01678,White Wine,39.53,68,1,North,Physical Store,Spring,0,0
SALE-01679,Red Wine,131.62,24,5,West,Physical Store,Summer,0,0
SALE-01680,Rose Wine,73.24,71,0,South,Online,Spring,0,1
SALE-01681,Red Wine,17.86,64,2,North,Online,Summer,1,1
SALE-01682,Rose Wine,90.76,57,14,South,Physical Store,Spring,1,1
SALE-01683,Sparkling Wine,80.47,53,8,West,Physical Store,Autumn,0,0
SALE-01684,Sparkling Wine,19.16,43,3,East,Online,Spring,1,1
SALE-01685,Sparkling Wine,118.78,78,14,North,Physical Store,Summer,1,1
SALE-01686,Rose Wine,126.66,72,4,East,Online,Autumn,1,0
SALE-01687,White Wine,85.36,24,9,North,Physical Store,Summer,1,1
SALE-01688,White Wine,98.98,35,11,East,Online,Summer,1,1
SALE-01689,Sparkling Wine,15.29,70,4,South,Online,Summer,1,1
SALE-01690,Red Wine,110.03,58,9,South,Online,Winter,0,0
SALE-01691,Red Wine,39.8,40,8,North,Online,Summer,0,0
SALE-01692,Rose Wine,73.39,34,1,South,Physical Store,Spring,0,1
SALE-01693,Rose Wine,52.4,29,11,North,Online,Summer,0,1
SALE-01694,Red Wine,111.08,24,3,East,Online,Winter,1,1
SALE-01695,Red Wine,25.48,67,13,West,Online,Winter,0,1
SALE-01696,Rose Wine,81.19,63,8,West,Online,Summer,0,1
SALE-01697,White Wine,72.31,26,0,North,Online,Spring,0,0
SALE-01698,Red Wine,124.88,66,1,North,Physical Store,Autumn,0,1
SALE-01699,Sparkling Wine,124.04,21,4,South,Online,Autumn,1,1
SALE-01700,Red Wine,28.27,24,3,South,Online,Winter,0,1
SALE-01701,Rose Wine,52.37,49,10,West,Online,Spring,0,0
SALE-01702,Sparkling Wine,120.66,58,3,East,Online,Autumn,0,0
SALE-01703,Rose Wine,133.52,32,0,North,Online,Spring,1,1
SALE-01704,Rose Wine,50.97,50,2,South,Physical Store,Winter,0,0
SALE-01705,White Wine,20.25,59,4,North,Physical Store,Winter,0,1
SALE-01706,White Wine,100.93,58,9,North,Online,Spring,1,1
SALE-01707,White Wine,70.32,62,3,West,Online,Autumn,0,0
SALE-01708,Red Wine,114.47,73,7,East,Physical Store,Winter,0,1
SALE-01709,Rose Wine,17.62,79,10,East,Online,Summer,0,1
SALE-01710,Red Wine,133.91,67,5,South,Online,Autumn,0,1
SALE-01711,Rose Wine,147.59,74,13,North,Physical Store,Summer,1,1
SALE-01712,Red Wine,29.41,46,3,North,Physical Store,Autumn,1,0
SALE-01713,White Wine,137.6,74,12,East,Online,Winter,1,0
SALE-01714,Red Wine,124.04,76,14,North,Online,Winter,1,1
SALE-01715,Sparkling Wine,147.12,75,6,North,Physical Store,Autumn,0,1
SALE-01716,Red Wine,110.67,60,1,West,Physical Store,Summer,0,0
SALE-01717,Rose Wine,48.54,47,13,West,Online,Autumn,1,1
SALE-01718,Rose Wine,109.1,67,8,North,Physical Store,Spring,1,1
SALE-01719,Sparkling Wine,18.56,76,14,North,Online,Winter,1,1
SALE-01720,Red Wine,137.13,39,9,South,Online,Summer,0,1
SALE-01721,Rose Wine,137.25,59,4,East,Online,Autumn,0,0
SALE-01722,Sparkling Wine,111.81,44,0,South,Physical Store,Autumn,1,1
SALE-01723,Sparkling Wine,94.35,24,14,East,Physical Store,Summer,1,1
SALE-01724,Rose Wine,30.66,54,8,West,Online,Spring,1,1
SALE-01725,Sparkling Wine,106.58,79,7,North,Physical Store,Winter,0,1
SALE-01726,Rose Wine,91.07,61,12,South,Physical Store,Summer,1,1
SALE-01727,Sparkling Wine,66.73,30,4,North,Physical Store,Autumn,0,0
SALE-01728,Rose Wine,48.36,28,7,East,Physical Store,Winter,0,1
SALE-01729,Rose Wine,134.08,30,15,West,Physical Store,Summer,1,1
SALE-01730,Red Wine,82.54,27,6,North,Online,Winter,0,1
SALE-01731,Sparkling Wine,113.12,80,5,West,Online,Spring,0,1
SALE-01732,White Wine,135.31,77,5,East,Online,Autumn,0,0
SALE-01733,White Wine,74.68,58,12,West,Physical Store,Summer,0,0
SALE-01734,Rose Wine,132.84,68,13,South,Online,Summer,1,1
SALE-01735,Sparkling Wine,146.05,77,11,West,Physical Store,Autumn,0,0
SALE-01736,Sparkling Wine,20.5,56,10,North,Physical Store,Summer,0,1
SALE-01737,White Wine,106.64,49,9,South,Physical Store,Winter,1,1
SALE-01738,Rose Wine,106.63,61,11,North,Physical Store,Autumn,0,1
SALE-01739,Rose Wine,89.59,75,11,South,Physical Store,Summer,0,1
SALE-01740,White Wine,137.75,78,12,East,Physical Store,Winter,1,1
SALE-01741,Rose Wine,37.35,29,1,North,Physical Store,Winter,1,1
SALE-01742,White Wine,148.79,65,7,East,Online,Summer,1,1
SALE-01743,Red Wine,59.73,57,5,North,Online,Winter,1,1
SALE-01744,Sparkling Wine,46.14,70,9,West,Physical Store,Spring,0,1
SALE-01745,Sparkling Wine,53.5,73,10,West,Online,Autumn,0,1
SALE-01746,Sparkling Wine,71.94,30,5,West,Physical Store,Summer,0,1
SALE-01747,Rose Wine,30.69,75,10,West,Online,Winter,1,0
SALE-01748,Rose Wine,59.78,46,3,South,Online,Autumn,1,0
SALE-01749,Sparkling Wine,76.96,59,15,West,Physical Store,Autumn,1,0
SALE-01750,Rose Wine,92.39,44,9,South,Physical Store,Spring,0,1
SALE-01751,Red Wine,31.99,53,2,West,Physical Store,Summer,1,0
SALE-01752,Sparkling Wine,94.52,72,1,North,Online,Summer,0,1
SALE-01753,Red Wine,100.38,51,12,East,Physical Store,Winter,0,0
SALE-01754,White Wine,30.16,58,0,South,Online,Summer,0,0
SALE-01755,Red Wine,149.84,54,8,North,Physical Store,Summer,1,1
SALE-01756,White Wine,98.1,37,11,North,Online,Summer,1,0
SALE-01757,Red Wine,38.52,63,6,East,Physical Store,Summer,0,0
SALE-01758,White Wine,132.3,55,14,East,Physical Store,Summer,0,1
SALE-01759,Red Wine,119.6,46,6,North,Online,Winter,1,1
SALE-01760,Rose Wine,120.51,71,9,West,Online,Summer,0,0
SALE-01761,Sparkling Wine,101.68,60,10,West,Online,Summer,0,1
SALE-01762,Sparkling Wine,127.5,76,13,West,Online,Summer,1,1
SALE-01763,Red Wine,61.26,63,13,East,Online,Summer,0,0
SALE-01764,Red Wine,90.95,79,12,East,Physical Store,Winter,0,1
SALE-01765,White Wine,26.47,76,6,South,Online,Summer,0,1
SALE-01766,White Wine,116.78,49,12,East,Online,Winter,0,0
SALE-01767,White Wine,118.26,23,9,South,Online,Winter,0,0
SALE-01768,Red Wine,65.44,56,7,South,Physical Store,Autumn,1,0
SALE-01769,White Wine,113.78,40,6,South,Online,Summer,1,0
SALE-01770,White Wine,85.11,70,3,South,Online,Winter,1,1
SALE-01771,White Wine,87.69,37,11,West,Physical Store,Summer,1,0
SALE-01772,White Wine,141.61,38,9,North,Physical Store,Summer,1,1
SALE-01773,Sparkling Wine,105.11,63,5,South,Physical Store,Autumn,0,1
SALE-01774,Rose Wine,77.58,76,5,West,Online,Summer,1,0
SALE-01775,Rose Wine,148.81,32,4,South,Online,Summer,1,0
SALE-01776,Sparkling Wine,24.83,22,7,South,Online,Winter,1,1
SALE-01777,Red Wine,18.33,78,14,West,Online,Spring,1,1
SALE-01778,White Wine,144.22,41,12,North,Online,Autumn,0,0
SALE-01779,Red Wine,81.97,77,12,North,Online,Spring,0,1
SALE-01780,Sparkling Wine,110.66,58,3,South,Online,Winter,1,1
SALE-01781,Red Wine,21.71,28,14,East,Online,Spring,0,0
SALE-01782,White Wine,45.02,69,1,North,Online,Autumn,0,1
SALE-01783,Sparkling Wine,76.28,28,7,North,Physical Store,Autumn,1,0
SALE-01784,Rose Wine,27.64,38,10,North,Online,Summer,1,1
SALE-01785,Sparkling Wine,67.89,40,13,West,Online,Autumn,0,0
SALE-01786,Red Wine,28.37,74,8,East,Online,Spring,1,1
SALE-01787,White Wine,100.77,58,7,East,Online,Spring,0,0
SALE-01788,White Wine,132.7,60,15,East,Online,Spring,0,1
SALE-01789,Sparkling Wine,106.91,67,14,East,Online,Winter,0,1
SALE-01790,Rose Wine,49.95,49,8,South,Physical Store,Summer,0,1
SALE-01791,White Wine,39.62,41,0,South,Physical Store,Autumn,0,0
SALE-01792,Red Wine,57.05,28,12,West,Online,Spring,1,1
SALE-01793,Red Wine,61.4,51,10,North,Physical Store,Spring,0,0
SALE-01794,Red Wine,135.9,49,11,West,Online,Summer,1,1
SALE-01795,White Wine,78.64,66,13,South,Online,Autumn,0,1
SALE-01796,Red Wine,19.97,76,12,South,Online,Spring,0,1
SALE-01797,White Wine,129.27,36,9,East,Online,Summer,0,0
SALE-01798,Rose Wine,16.89,33,4,West,Online,Summer,0,0
SALE-01799,Red Wine,60.71,63,8,East,Physical Store,Autumn,1,1
SALE-01800,White Wine,66.91,73,14,South,Online,Autumn,1,1
SALE-01801,Red Wine,137.17,40,14,South,Online,Winter,1,1
SALE-01802,Rose Wine,125.38,31,13,South,Physical Store,Summer,0,0
SALE-01803,Rose Wine,109.36,46,9,East,Online,Winter,0,0
SALE-01804,Sparkling Wine,51.03,30,6,East,Online,Autumn,0,1
SALE-01805,Rose Wine,35.07,67,14,South,Online,Spring,0,1
SALE-01806,Rose Wine,140.64,32,2,West,Online,Summer,0,0
SALE-01807,White Wine,134.19,21,1,North,Online,Summer,1,1
SALE-01808,White Wine,104.78,36,13,East,Physical Store,Autumn,1,0
SALE-01809,Red Wine,107.53,31,0,East,Physical Store,Summer,0,0
SALE-01810,Rose Wine,117.83,66,15,South,Physical Store,Summer,0,0
SALE-01811,White Wine,77.6,44,15,West,Online,Summer,1,1
SALE-01812,Sparkling Wine,124.76,26,1,South,Online,Spring,1,1
SALE-01813,Rose Wine,52.24,38,3,South,Physical Store,Autumn,0,0
SALE-01814,Sparkling Wine,109.55,26,12,North,Physical Store,Spring,1,1
SALE-01815,Rose Wine,32.5,55,14,North,Online,Winter,1,1
SALE-01816,Red Wine,45.19,61,2,South,Physical Store,Summer,0,0
SALE-01817,White Wine,111.58,71,2,North,Online,Winter,1,1
SALE-01818,Sparkling Wine,49.75,60,8,South,Online,Winter,1,1
SALE-01819,Red Wine,95.54,55,2,East,Online,Spring,1,1
SALE-01820,Red Wine,90.99,40,12,East,Physical Store,Summer,1,1
SALE-01821,White Wine,128.02,27,15,West,Physical Store,Winter,0,0
SALE-01822,Sparkling Wine,53.04,50,4,South,Physical Store,Winter,0,0
SALE-01823,Sparkling Wine,31.96,57,3,North,Physical Store,Winter,0,0
SALE-01824,White Wine,45.11,33,13,North,Physical Store,Spring,1,0
SALE-01825,Rose Wine,25.67,68,1,South,Online,Spring,0,0
SALE-01826,White Wine,88.21,48,8,East,Physical Store,Winter,1,0
SALE-01827,Rose Wine,118.2,41,3,North,Physical Store,Autumn,1,1
SALE-01828,White Wine,98.68,23,12,East,Online,Summer,0,0
SALE-01829,Rose Wine,36.64,22,5,North,Online,Autumn,0,0
SALE-01830,White Wine,125.62,55,13,West,Online,Winter,1,0
SALE-01831,Rose Wine,94.62,69,12,West,Online,Autumn,1,1
SALE-01832,White Wine,87.64,51,3,West,Online,Winter,1,0
SALE-01833,Sparkling Wine,19.77,80,12,West,Online,Winter,0,0
SALE-01834,Red Wine,104.54,35,6,South,Online,Autumn,1,1
SALE-01835,Rose Wine,131.16,71,1,East,Physical Store,Winter,0,0
SALE-01836,Red Wine,111.96,62,3,South,Physical Store,Summer,0,0
SALE-01837,White Wine,106.75,42,10,West,Physical Store,Winter,0,0
SALE-01838,White Wine,16.5,35,9,North,Physical Store,Spring,1,0
SALE-01839,Rose Wine,127.76,67,6,South,Physical Store,Spring,0,0
SALE-01840,Rose Wine,106.4,29,15,North,Online,Summer,0,1
SALE-01841,White Wine,80.93,58,8,East,Physical Store,Spring,1,1
SALE-01842,Red Wine,29.65,28,14,South,Physical Store,Winter,1,1
SALE-01843,White Wine,22.11,71,0,South,Online,Winter,1,0
SALE-01844,Red Wine,46.31,67,3,South,Online,Summer,1,0
SALE-01845,Rose Wine,46.92,63,12,East,Physical Store,Summer,0,1
SALE-01846,Sparkling Wine,123.57,65,13,East,Physical Store,Autumn,0,0
SALE-01847,Sparkling Wine,114.21,29,15,North,Physical Store,Autumn,1,1
SALE-01848,Sparkling Wine,122.42,34,13,South,Online,Summer,1,0
SALE-01849,Sparkling Wine,123.96,41,6,West,Online,Winter,0,0
SALE-01850,Red Wine,90.8,24,14,West,Physical Store,Autumn,1,1
SALE-01851,Rose Wine,138.08,29,15,North,Online,Spring,0,1
SALE-01852,White Wine,68.65,36,11,East,Online,Spring,1,1
SALE-01853,Rose Wine,79.51,25,3,West,Online,Spring,0,1
SALE-01854,Red Wine,68.26,47,4,North,Physical Store,Spring,0,0
SALE-01855,Rose Wine,149.65,38,5,North,Physical Store,Autumn,0,0
SALE-01856,White Wine,80.95,71,7,North,Online,Winter,1,1
SALE-01857,Sparkling Wine,81.71,31,1,South,Online,Autumn,0,0
SALE-01858,White Wine,47.96,27,9,South,Physical Store,Summer,0,0
SALE-01859,Red Wine,144.0,29,0,East,Physical Store,Summer,0,0
SALE-01860,Sparkling Wine,61.24,56,10,South,Online,Spring,1,1
SALE-01861,Rose Wine,118.63,50,8,East,Online,Autumn,0,0
SALE-01862,Rose Wine,24.33,31,15,West,Physical Store,Spring,0,1
SALE-01863,White Wine,48.17,31,15,South,Online,Spring,0,0
SALE-01864,Sparkling Wine,27.86,28,13,North,Online,Winter,1,1
SALE-01865,Sparkling Wine,74.28,31,12,South,Physical Store,Summer,1,1
SALE-01866,Red Wine,135.75,72,5,West,Physical Store,Autumn,0,0
SALE-01867,White Wine,50.81,23,13,West,Physical Store,Autumn,0,1
SALE-01868,Red Wine,75.02,30,9,West,Online,Summer,1,1
SALE-01869,Rose Wine,139.87,76,13,West,Online,Autumn,0,1
SALE-01870,Sparkling Wine,108.61,44,1,East,Online,Autumn,1,1
SALE-01871,Rose Wine,20.45,48,6,West,Online,Autumn,1,1
SALE-01872,Sparkling Wine,24.65,58,15,East,Online,Summer,0,1
SALE-01873,Sparkling Wine,51.84,40,7,East,Physical Store,Winter,1,1
SALE-01874,Sparkling Wine,16.4,72,6,South,Online,Autumn,1,1
SALE-01875,Red Wine,138.27,52,15,East,Online,Winter,1,1
SALE-01876,Sparkling Wine,25.33,66,6,North,Online,Spring,1,1
SALE-01877,Sparkling Wine,135.46,59,2,South,Physical Store,Spring,0,1
SALE-01878,Sparkling Wine,26.64,35,8,East,Physical Store,Summer,0,1
SALE-01879,White Wine,29.21,25,6,East,Physical Store,Spring,1,1
SALE-01880,White Wine,121.67,39,12,West,Physical Store,Spring,0,1
SALE-01881,Rose Wine,57.3,40,1,South,Physical Store,Autumn,0,0
SALE-01882,Rose Wine,121.49,21,6,North,Online,Summer,1,1
SALE-01883,Sparkling Wine,129.61,38,8,East,Physical Store,Summer,1,1
SALE-01884,White Wine,45.78,68,2,East,Online,Winter,1,0
SALE-01885,Red Wine,80.5,77,1,West,Physical Store,Spring,0,1
SALE-01886,Sparkling Wine,72.45,38,1,West,Online,Spring,0,0
SALE-01887,Red Wine,81.72,21,5,North,Physical Store,Autumn,0,1
SALE-01888,Sparkling Wine,67.64,26,8,West,Online,Autumn,1,0
SALE-01889,Rose Wine,112.5,50,8,East,Physical Store,Spring,1,1
SALE-01890,Sparkling Wine,141.96,73,11,West,Online,Spring,1,1
SALE-01891,Sparkling Wine,133.54,37,5,North,Online,Summer,0,1
SALE-01892,Sparkling Wine,73.81,33,0,South,Physical Store,Autumn,1,1
SALE-01893,Sparkling Wine,144.3,23,1,East,Online,Autumn,1,1
SALE-01894,White Wine,148.04,31,2,West,Online,Summer,1,1
SALE-01895,White Wine,146.88,44,7,West,Online,Spring,0,0
SALE-01896,White Wine,120.31,74,1,East,Physical Store,Winter,0,1
SALE-01897,White Wine,36.89,62,11,North,Online,Winter,1,1
SALE-01898,Sparkling Wine,89.89,50,5,East,Physical Store,Summer,0,1
SALE-01899,Rose Wine,55.79,55,5,East,Physical Store,Winter,1,0
SALE-01900,White Wine,136.57,24,15,North,Online,Spring,0,0
SALE-01901,Sparkling Wine,26.33,48,4,North,Physical Store,Spring,1,1
SALE-01902,White Wine,119.07,42,5,East,Physical Store,Winter,0,1
SALE-01903,Rose Wine,98.72,23,15,West,Physical Store,Autumn,0,0
SALE-01904,Red Wine,130.77,28,1,West,Physical Store,Summer,1,1
SALE-01905,Rose Wine,50.87,58,14,East,Physical Store,Autumn,0,0
SALE-01906,Sparkling Wine,87.03,44,11,West,Online,Summer,0,1
SALE-01907,Rose Wine,84.26,26,4,North,Online,Summer,1,1
